volume,year,match_type,match_desc,match_text,depth_m,depth_unit,site_name,has_site,has_volcanic,location,sites_nearby,volcanic_nearby,locations_nearby,page_est,context
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempels,True,True,,tempels; tempel te bouwen; tempel,ijen,,59,"en bestaat in dezen vorm uit een steenlaag, welke als een plint,  slechts door den ceUa-ingang onderbroken, rondom doorloopt. Op deze laag rusten de  basementen der middenpartijen, zoodat de voetlijsten daartegen doodloopen. Deze  eigenaardigbeid komt vrij algemeen voor bg de kleinere Qiwaitische tempels. Bg de  Buddhistische is dit echter een uitzonderingsgeval, verklaarbaar door de voorop-  gezette idee een kleinen tempel te bouwen met vierkanten grondslag, waarbij echter  sprekende middenpartijen, bij den vierkanten aanleg gesupprimeerd, niet te veel  zouden verhezen aan belangrljkheid. Bij de samenstelling der voetlijsten komen  meer uitzonderingsgevallen voor; de onderste laag is, zoocJs gebruikelijk, een ojief-  lijst, ook voorkomend bg tempel No. II, maar de afscheiding tusschen oji"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,beeld geven,True,True,,beeld geven,ijen,,60,"terwijl  ten slotte de rechthoekig geprofileerde lijst boven het halfrond ontbreekt.   T e e r 1 i n g. De absolute zekerheid omtrent den teerlingbouw ontbreekt en  de gelegenheid ontbrak om de bewijzen te zoeken. Er kan echter op de volgende  bijzonderheden gewezen worden. De teerling was vermoedelijk rondom versierd met  en relief gebeeldhouwde voorstellihgen, waarvan de foto's 7857 (PL 18 b) en 7427  een beeld geven. De plants dezer voorstellingen in de velden der ware hoeken of midden'  partijen is vooralsnog onbewezen. De aansluiting op den geomamenteerden band en  dus het verband met de voetlgsten (foto 7779) is echter vrij zeker. De bovenafsiuiting  der voorstellingen in den vorm van een vlakken band met lotusbioemen staat vast,  maar daarom niet het verband van dezen band met de kr"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,Tempellichaam,True,True,,Tempellichaam; tempellichaam,ijen,,65,"t op haar plaats zou z^n.   Tempellichaam. Het vierkante tempellichaam is aan elk der vier zijden,  in de assen uitgebouwd. Door deze uitbouwingen worden middenpari^en gevormd  en de grondvorm in plaats van vierzijdig met vier maal drie zgden vermeerderd en  een twintigz^dige aanleg verkregen, welke in de buitenordonnantie — en dus ook in  de bekroning — wordt voortgezet. De voetlijsten volgen dit meerzgdige beloop en wor-  den slechts gestuit tegen de ceUa-ingangspenanten. Daar in de middenpartijen boven""  dien nissen geconstrueerd zijn, weiarvan de penanten buiten die partgen zgn uitge-  bouwd, worden de voetlijsten plaatselijk onderbroken door de basementjes dier  penanten. De samensteUing der voetlijsten bestaat in opvolgende geledingen uit een  dubbelplint, ojieflijst, halfrondlijst e"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,beeldje ver,True,True,,beeldje ver,ijen,,67,"daar het  ornament geen nauwere aansluiting van nispenanten tegen de middenpartij behoeft  uit te drukken en de beteekenis, gehecht aan de versieringswijze der inwendige  hoeken in dit geval niet bestaat.   N i s s e n. In de velden der ware hoeken en die der middenpartgen zijn  beeldnissen aangebracht, maar de ordonnantie is absoluut verschillend. De stabiliteit  der ware hoeken wordt niet gebroken door de kleine nissen, welke passen in de  decoratieve vlakversiering, terwijl die der middenpartijen meer op den v66rgrond      OUDHEIDKUNDIG VERSLAG, EERSTE EN TWEEDE KWARTAAL 1927 79    treden, meer als nissen spreken en met penantbasementjes, penanten, omlijsting en  bekroning een zeer voomame plaats in het geheele samenstel innemen.   AVat de eersten betreft, kan men in elke nis een klein "
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempeltop,True,True,,tempeltop; tempeltje; tempelbekroning; tempeltjes,ijen,,67,"jn uitgebeiteld terwijl de versierde kalakop niet den tempeltop draagt, maar de  geheele nis met de omlij sting en den kalakop als het ware gevat is in een klein  tempeltje waarvan de kop alle kenmerken heeft van een complete drieledige  tempelbekroning met hoektorentjes in den vorm van bloemen, antefixen, georaamen-  teerde Igstjes en dekbandjes. Het open veld boven deze tempeltjes is behakt met  kinnari’s met verschillende handhoudingen en verschillende emblemata; sommige  rusten op wolkenpartijen (foto 7428); bij anderen zijn de vogelvormen grof en  plomp, daarentegen de gedeelten, welke menschelijke vormen vertoonen goed van  proporties en zuiverder gebeiteld (foto 7506). De ruimte tusschen de twee  kinnari’s is van boven aangevuld met een prachtig gehakte lotusbloem met sierlijk  gevo"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempelbekroning,True,True,,tempelbekroning; tempelkroonlijst,ijen,,70,"kend door een drieledige terugspringende band-combinatie en bekronings-  torentjes. Ofschoon deze ordonnantie mede kan beschouwd worden als een overgang  naar de dneledige tempelbekroning, behooi^ zij organisch bg den tempelkroonlijst,  hetwelk wordt uitgedrukt door de hoek- en middenantefixen, die aan de ojieflijsten  en de rechthoekige boven-draagbanden gehakt zgn. Op de kroonlijstdekbanden  komt, boven elk der warehoekvelden een hoekantefix en een middenantefix voor;  boven die der middenpartijen een antefix in de as, twee hoekantefixen en twee  middenantefixen. De vorm en omamenttoepassing van alle hoekantefixen zijn vrij  wel gelgk; die der middenpart^en zgn echter verschillend.   Klaarbl^kel^k heeft de botte aansluiting van de kslakopbekroning tegen den  dekband, vooral aan de oostzg"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempelkem,True,True,,tempelkem; tempelbouw,ijen,,71,"jn redenen. De dekband is tevens draagband der hoektorentjes en de eenheid met  de kroonlijst komt hierdoor dus beter tot zijn recbt. Middenantefixen komen om  dezelfde reden dus niet voor. Zooals eerder gezegd, zijn de ware hoeken gewichtiger  in de buitenordonnantie, omdat zij den tempelkem vormen; dit wordt ook in den  bouw der hoektorentjes uitgedrukt, niet alleen omdat zij grooter zijn dan de anderen,  maar ook, omdat op elken hoek slechts e^n torentje voorkomt, terwgl die der midden-  partijen eene bekroning heeft van drie torentjes. Men kan veronderstellen, dat  boven elk der middenpartijen ook slechts 44n torentje zou behooren, omdat in de  teerling slechts een nis, resp. cella-ingang* het karakter dier middenpartijen vastlegt,  maar aan den anderen kant dient er rekening mede geho"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempelkem,True,True,,tempelkem; tempelbouw,ijen,,71,"ierdoor dus beter tot zijn recbt. Middenantefixen komen om  dezelfde reden dus niet voor. Zooals eerder gezegd, zijn de ware hoeken gewichtiger  in de buitenordonnantie, omdat zij den tempelkem vormen; dit wordt ook in den  bouw der hoektorentjes uitgedrukt, niet alleen omdat zij grooter zijn dan de anderen,  maar ook, omdat op elken hoek slechts e^n torentje voorkomt, terwgl die der midden-  partijen eene bekroning heeft van drie torentjes. Men kan veronderstellen, dat  boven elk der middenpartijen ook slechts 44n torentje zou behooren, omdat in de  teerling slechts een nis, resp. cella-ingang* het karakter dier middenpartijen vastlegt,  maar aan den anderen kant dient er rekening mede gehouden te worden, dat de nis-  omlijsting met de nisbekroning behooren bij de nissen zelven en de midd"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempelkem,True,True,,tempelkem; tempelbouw,ijen,,71,"gewichtiger  in de buitenordonnantie, omdat zij den tempelkem vormen; dit wordt ook in den  bouw der hoektorentjes uitgedrukt, niet alleen omdat zij grooter zijn dan de anderen,  maar ook, omdat op elken hoek slechts e^n torentje voorkomt, terwgl die der midden-  partijen eene bekroning heeft van drie torentjes. Men kan veronderstellen, dat  boven elk der middenpartijen ook slechts 44n torentje zou behooren, omdat in de  teerling slechts een nis, resp. cella-ingang* het karakter dier middenpartijen vastlegt,  maar aan den anderen kant dient er rekening mede gehouden te worden, dat de nis-  omlijsting met de nisbekroning behooren bij de nissen zelven en de middensprong in  zijn geheel behoort en past bij het karakter van den tempelbouw en dus de daardoor  gevormde uitwendige hoeken ook bove"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempel,True,True,,tempel,ijen,,71,"uitzetting heeft tengevolge, dat de middenpartij telkens meer ver-  smald wordt dan die der ware hoeken en ofschoon de bouw van de kembekroning  of derde geleding tot heden niet bewezen kon worden, is deze toch op de teekening  aangebracht, omdat de vorm logisch voortkomt uit den vorm der andere twee gele-  dingen. De ordonnantie der drie geledingen is in wezen gelijkvormig en de afwgking  slechts proportioned in verband met de maatverkleiningen ; tengevolge hiervan is  boven elk der middenpartijen van de tweede geleding 4^n torentje ontworpen, terwijl  het aantal van de tweede geleding met dat boven de kroonlijst kon overeenkomen,  ofschoon zij aanmerkelijk kleiner van stuk moesten worden. In de derde geleding is  hoofdzakelijk de kemvorm, de vierkante vorm uitgesproken. Elk der geledinge"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempels,True,True,,tempels,ijen,,76,"sver bet onderzoek van de bijtempels te oppervlakkig geweest.   Het onderzoek van de gordels A en B nam bet gebeele kwartaal in beslag.  Het resultant hopen we later aan de hand van foto’s en teekeningen uitvoerig te  bespreken.   We willen nu volstaan met de mededeeling, dat het gelukt is, om van alle  nisbekroningen, de kalakoppen incluis, de oorspronkelijke plaats terug te vinden.  Dit is een groot voordeel geweest, omdat de nisbekroningen vaak gegevens leverden  voor de aansluitende boekpartijen.   Bij laatst bedoeld onderzoek is tevens gebleken, dat in het reeds gerecon-  strueerde werk onjuistheden scbolen, waardoor bet een ondeugdel^ke basis was  voor een eventueele verderen opbouw. In overleg met den Dienstcbef werden dan  ook de reeds in bet werk teruggeplaatste gedeelten van den "
OV_1927,1927,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,ascht,,,Tjandi K alas,True,True,,Tjandi K alas; tempels; tempel; tempelkop,ascht,,81,"Aan den Zuidkant ontbreekt de geheele figuur met alles, wat er bij behoort.   Ofschoon er dus heel wat ontbreekt, toch was de stmctuur uit de gegevens  van de rUrne zelf en uit losse fragmenten tot andere tempels van dezelfde reeks  behoorende, met geringe moeite vast te stellen.   Nadat het bijeengebrachte materiaal was gesorteerd en opgestapeld, kwam  de groote vraag aan de orde, of ook de portiek gereconstmeerd kon worden. Het  viel niet te ontkennen, dat in de zqvlakken veel nieuw werk ingelascht moest worden.  Tegenover de incomplete zqwanden stond echter de vrijwel gave voorgevel. Hierbij  gevoegd de groote waarde van de portiek als massa voor de harmonic en het evenwicht  van den geheelen tempel, deed tenslotte het besluit nemen, om over de bezwaren  van de zijvlakken been te stappe"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempels,True,True,,tempels,ijen,,83,"e restauratie  gehandhaafd moeten worden. Het nieuw aangebrachte werk op de hoeken is in  overeenstemming gehouden met de overige afgebrokkelde gedeelte en springt zoover  terug, dat de eigenlijke huid er eventueel later v66r geplaatst kan worden.   Bij het herplaatsen van den gevel was het onvermi^ delink om enkele geheel  verbrijzelde stukken door nieuwe te vervangen. Behalve een klein stukje in den  vlammenrand van de poortomlq sting konden echter bij de vernieuwing de georaa-  menteerde partijen onaangetast blijven.   De hinderlijke vullingen in de nissen op de vlakken zijn verwgderd en de  dorpels, die beide gebroken zijn, door ingelaten U*ijzers ondervangen, welke in den  vorm van het gewelf gewalst zijn.   Aan het eind van het kwartaal was de herstelling tot de kroonlijst gevorderd."
OV_1927,1927,volcanic_arch_crater,Volcanic+archaeological: crater,kraterputten,,,tjandi IV van,True,True,,tjandi IV van; tempels; tempel; fundament; beeld tusscben,kraterputten,,95,"108 OUDHEIDKUNDIG VERSLAG. DERDE EN VIERDE KWARTAAL 1927    van de waardevolle stukken voor de tempels, waarvan zij afkomstig z'^n, is zeker  een gelukwensch waard. De b^zondere dank aan de Siameesche Regeering voor de  door Haar betoonde bereidwilligheid en niet minder aan prof. Coedbs door wiens  bemiddeling de mil heeft kunnen plants hebben, mag bier niet achterwege blijven.   Van den beer J. J. Richard te Djember werd bericbt ontvangen van de  vondst van een steenen beeld tusscben twee kraterputten ten Noorden van den  W e 1 i r a n g - top, (Jang-gebergte, Besoeki). De foto laat een vierarmigen Qiwa  zien, in de rechter-achterhand vliegenwaaier, in de linker-acbterband bidsnoer, de  beide voorhanden in een mudra. Het beeld is ongeveer 65 cM. hoog, 35 cM. breed  en werd vooroverliggend"
OV_1927,1927,volcanic_arch_v_welirang,Volcanic+archaeological: Welirang,Welirang,,,tjandi III aantrof,True,True,,tjandi III aantrof; tjandi Kedaton in; ruines; inscriptie; inscriptie,Welirang,,96,"l (vgl. Krom, Inleiding II, p. 360 sqq.). Het is dus ongetwijfeld hetzelfde  beeld, dat Junghuhn in zijn tqd nog in tjandi III aantrof en voor een Durga hield,  en dat ook Kohlbrugge (T.B.G. 1899, p. 75) noemt. Volgens een plaatselijk gerucht  zou er een tweede beeld geweest zijn, dat door den Controleur van Kraksatin in  1922 naar zijn standplaats werd overgebracht. De overlevering gewaagt ook van  een ouden Hindoeweg, leidende naar de kluizenarij, en van een verband tusschen  de ruines op den Welirang en tjandi Kedaton in Kraksaan. Dit stemt overeen met  de mededeelingen omtrent uitgehouwen trappen op verschillende plaatsen aangetroffen  (vgl. Krom, Inleiding II, p. 362).   Bij het meer Ranoe Kembolo (Noord-helling van den Smeroe, res.  Pasoeroean), waar in 1919 door den beer Gisius een "
OV_1927,1927,volcanic_arch_v_semeru,Volcanic+archaeological: Semeru,Smeroe,,,tjandi Kedaton in,True,True,,tjandi Kedaton in; ruines; inscriptie; inscriptie; inscriptie,Smeroe,,96,"gerucht  zou er een tweede beeld geweest zijn, dat door den Controleur van Kraksatin in  1922 naar zijn standplaats werd overgebracht. De overlevering gewaagt ook van  een ouden Hindoeweg, leidende naar de kluizenarij, en van een verband tusschen  de ruines op den Welirang en tjandi Kedaton in Kraksaan. Dit stemt overeen met  de mededeelingen omtrent uitgehouwen trappen op verschillende plaatsen aangetroffen  (vgl. Krom, Inleiding II, p. 362).   Bij het meer Ranoe Kembolo (Noord-helling van den Smeroe, res.  Pasoeroean), waar in 1919 door den beer Gisius een inscriptie werd aangetroffen  (zie O. V. 1920, p. 100— 101,0. V. 1926, p. 33), zijn nu door denzelfden heer fragmenten  van aardewerk en een steen met inscriptie gevonden. Het aardewerk wijst op een  oude nederzetting, wellicht de „tlr"
OV_1927,1927,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,monument,True,True,afdeeling van,monument; opgravingen,asch,afdeeling van,99,"e resultaten zou het afhangen, welke nadere voorstellen zouden  worden ingediend.   Daar het ook uit „ten tweede” van de motie van het Natuurwetenschappelijk  Congres duidelqk bleek, dat het de bedoeling was de opgravingen in de grot bij  Sampoeng voort te zetten, werd verder in overweging gegeven, deze grot NIET  tot natuurmonument te verklaren, daar dan elk verder onderzoek zou zijn buiten-  gesloten.   Tenslotte werd voorgesteld de prehistorische afdeeling van het Museum van  het Kon. Bataviaasch Genootschap aan te wijzen als de plaats, waar de vondsten  uit de grotten zouden worden ondergebracht.      112 OUDHEIDKUNDIG VERSLAG, DERDE EN VIERDE KWARTAAL 1927    Zooals blijkt uit een schrqven van den Directeur van Onderwgs en Eeredienst  aan het Hoofdbestuur van de Vereeniging Nederlands"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempel,True,True,,tempel; tempelteerling; beeld op,ijen,,146,"wij ons bepalen tot den hoofdtempel opzichzelven.   De enkele bouwconceptie, zonder ornament, afgebeeld op de teekeningen 372  Noordaanzicht, 373 Oostaanzicht en 420 TVestaanzicht, wekt drie verschillende  stemmingen. De Westzijde, 420, is rustig, gelijkmatig en absoluut evenwichtig; de  Oostzijde, 373, is van wege den breederen uitleg van het voorportaal minder evenwichtig,  al is de tegenstelling ten deele geneutraliseerd door de juiste toepassing en de  harmonische verdeeling der ornamentpartijen (teekening 421). Het kan niet worden  ontkend, dat de eenheid van den teerling en de bekroning door het portaal eenigszins  wordt verstoord en dat in het zijaanzicht der Noordzijde, 372, de onderverdeeling,  noch de rijke ornamenteering (op 1310, ten deele zichtbaar) den indruk kan  wegnemen va"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempel,True,True,,tempel,ijen,,147,"en de OrnamenUering in bet algemeen.   Voor een karakteriseering van het beeld- en omamentwerk kan o. a. gewezen  worden op de overeenkomstige ojiefvormige buitenlgnen in alle op den voorgrond  tredende nisomlijstingen en nisbekroningen ; en wat de uitvoering betreft op de bijna  volmaakte techniek. De nerven en contouren zijn met een onnavolgbare zekerheid  gebeiteld en die zekerheid gaat gepaard met gratie, soepelheid en zuiverheid. De  plaats, de verdeeling en het karakter van de ornamentpartijen zgn bestudeerd>  logisch en besloten; niet te veelvuldig aangebracht, zelfs niet bg de aaneengerqde     176 OUDHEIDRUNDIG VERSLAG. DERDE EN VIERDE KWARTAAL 1927    antefixen; beheerscht en niet overheerschend of storend werkend op de constructieve  lijnen. Bij de behandeling der bouwonderdeelen"
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,beeld van de,True,True,,beeld van de,ijen,,155,"vastgesteld, maar werd geteekend overeenkomstig de gevonden  fragmenten van het topstuk (teekening •419).   Bij het zien van de horizontale doorsneden E—F, G—H en K—L op teekening  'll 9, genomen over de teerlingen der drie geledingen, zou men kunnen meenen, dat  de vierkante vorm van de kern verloren is gegaan en opgelost in den meerzgdigen  vorm ; als men echter het werkelijke beeld van de bekroning (foto 8369 en teekening  421) daarmede vergelijkt, is er geen sprake van overwicht der nispartijen op de  vierkante kern. A1 domineeren de nispartijen dus niet, toch is het klaarblgkelijk de  bedoeling van den bouwmeester geweest, dat zij een zeer voorname plaats zouden  innemen in de buitenordonnantie, waarschijnlijk zijn zij opzettelijk sterk op den  voorgrond geschoven (immers de beeldjes "
OV_1927,1927,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempel,True,True,,tempel,ijen,,155,"als in den teerling, teruggeschoven  kunnen zijn tot in de muurdikten der verschillende geledingen) en naar boven toe  verjongd om de aandacht van den toeschouwer te trekken naar de eindbekroning.  Men zou kunnen meenen, dat in verband met de middenantefix van de kroonlijst,  de vorm en de grootte wel wat al te sterk zijn geaccentueerd ; hiertegenover staat  echter, dat niet alleen de middenantefixen maar ook de twee aangrenzende, links  en rechts, in type en ornament overeenkomen met de nispartijen. Men zal dus bij  het beschouwen van den tempel de drie middenantefixen als een eenheid moeten  opvatten en het verband van deze groep met de nispartij moeten leggen.   Evenals de ornamenteering van de nispartij met die der drie antefixen een  eenheid vormt, zoo zijn ook de aan de hoekantefix g"
OV_1927,1927,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,tjandi Lara Djonggrang,True,True,,tjandi Lara Djonggrang; tempel; beeld bq; beeld idem; steenen beeld,asche,,163,"n, bf de Directie Tan bet Berlgnsche museum de  vervalschers te slim af is geweest. Vervalscbingen zonder meer heb ik onder de  genoemde stukken niet ontdekt.    Na bet Berlijnsche museum komt dat van Dresden aan de beurt, aangezien  die te Weenen, Parijs en Londen geen Dieduksmannetjes vertoonen.   Ook bier is de oogst tamel^k groot: steenen beelden tot een totaal van 5 en  bronzen stukken tot een totaal van 2 kunnen op grond van de in den inventaris  gevonden gegevens als afkomstig van de Jogjasche collectie worden aangewezen.  Het zijn :    Steen : a.    h.    c.    d.    t.    Brons : /.    9-    Een in bbumispar;:amudra zittende 2-armige godin (afgebeeld bq Meyer  in Publikationen Kon. Ethnograph. Museum zu Dresden IV. „AlterthUmer  aus dem Ostindischen Archipel etc. PL 1:2, pay. 2). "
OV_1928,1928,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,monument,True,True,,monument,ijen,,10,"nd. Reeds zijn grootere en  kleinere gedeelten gevallen en het gevaar is groot, dat ze geheel ineen zullen storten.   Ofschoon we het monument met de grootste piSteit hopen te behandelen  en het invoegen van nieuwe stukken zooveel mogelgk vermeden zal worden, toch zal  er op verscheidene plaatsen niet aan te ontkomen zijn, omdat vele steenen totaal verbrij-  zeld zijn. Gelukkig kan het vervangen op een hoogst enkele uitzondering na zonder  beschadiging van de sculpturen of de geomamenteerde partijen uitgevoerd worden.  In hoofdzaak gaat het om vlakke lijsten, posten, pilasters, enz.   Evenals bij Kalasan hopen we ook hier, zoo mogelijk, enkele onderdeelen te  completeeren. ^Vel is het beschikbare materiaal bedroevend gering, maar onder  het welnige schuilen waardevolle stukken. Zoo zal o.a"
OV_1928,1928,depth_m,X.X M diep,4.60 M. diep,4.6,meter,tempeltje,True,False,desa Pajak bij,tempeltje,,desa Pajak bij,12,"nen gaan, zouden zeer kostbare maatregelen geno-  men moeten worden. Hiervoor ontbreken ecbter de fondsen.   Van Sari (Sorogedoeg) werd een situatie-teekening gemaakt met de bedoebng,  om bier, zoodra zicb de gelegenbeid voordoet, een flink terrein aan te  koopen.   Van den Ass. Resident te Djocja, Dr. Adam, ontvingen we bet bericbt,  dat in de desa Pajak bij Pioengan een oude put was gevonden. een bezoek  bleek bet een waterput te zgn bestaande uit 7 ringen van witte steen. De put is  ongeveer 4.60 M. diep en beeft een diameter van 0.77 M. In boever we bier  werhebjk met een ouden put te doen bebben, is moedijk te beoordeelen. De bevolking,  die den put belaas op eigen boutje beeft uitgegraven, beweert er niets dan aarde in  gevonden te bebben. Of dit inderdaad zoo is, is al beel lastig u"
OV_1928,1928,depth_m,diepte van X.X M,diepte van 1.20 M,1.2,meter,tempelterrein,True,False,,tempelterrein; tempel; monumentjes; monumentjes,,,15,"jk de gedachte opkwam, dat ook hier een aantal grafmonumentjes geweest  moeten zijn, zooals bg Kedasan het geval is. Echter werd geen enkele steen in  verband aangetroffen en het gelukte tot heden nog niet de juiste plaats te vinden  waar deze monumentjes eventueel gestaan hebben. In den Zuid-W^esthoek van het  gehuurde terrein (Noord-W^esthoek van het tempelterrein) kwam een restant van  eene fundeering, vermoedelijk van den ringmuur afkomstig, voor den dag. In den  Zuid-Oosthoek werden op een diepte van 1.20 M. tot 1.50 M. 7 stuks urnen van  gebakken aarde bij elkaar aangetroffen, gevuld met aarde en bij enkelen tusschen  de aarde sterk vergane stukjes ijzer in den vorm van lepeltjes.   In verband met de werkzaamheden aan den tempel werd van een verder  onderzoek voorloopig afgezien, lat"
OV_1928,1928,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempel,True,True,,tempel,ijen,,16,"t de steiger en het schoorwerk  gereed waren werd begonnen met het afnemen van de, zonder eenig verband, door  elkaar liggende steenen op het bovenvlak van den tempel. Vervolgens werden de  restanten van de dagobs en daama de geheele dakgeleding afgebroken tot op de  kroonlijst. Laag voor laag werd gemerkt en op het afgehuurde terrein opgesteld.   Van de dagobs kan gezegd worden dat er in totaal 9 stuks geweest zijn en  niet, zooals op de teekeningen van IJzerman is aangegeven, 6. Er zijn drie rijen  van drie, dit bleek duidelijk uit de afteekeningen van de plinten van deze dagobs  op de bovenste laag van de dakgeleding.   Bg het afbreken van de dakgeleding bleek, dat de twee binnenmuren  tusschen de kamers op gewelfhoogte niet massief z^n, doch beiden een sparing  hebben, lang A.— M., hoo"
OV_1928,1928,volcanic_arch_v_tengger,Volcanic+archaeological: Tengger,Tengger,,,Tjandi Kala,True,True,,Tjandi Kala,Tengger,,26,"terras (binnenhuis) van een oud  Palembangsch huis. Passarstraat.   9266   i    id.   Id. id. met oude lampen en   Compagnieskasten.   9267   ..   1*   id.   Gedeeltelgke wand van de bruidskamer  (terraszgde) met oude Palembanglamp,  kristallen (Engl.) lamp.   9268   tt   !   II   1   id.   Hoekstijl en toegang naar de bruids-  1 kamer.   9269   $p   >1   id.   Binnenwand (rechts) van de bruidskamer.   9270   II   II   id.   Toegangsdeur naar de bruidskamer.   9271   „   8-ll-'28   Wanatara   1 Tengger  (distr.) afd.  Probolinggo  (Pasoeroean).   Zodiakbeker met jaartal 1251 (paka  (reproductie foto B. G. II No, 903 en 90""^.   9272   II   II   id.   Id. aan de andere zijde ( id. )   9273   18X24   II   Boroboedoer,   afd.   Magelang,  res. Kedoe.   Poort der vierde gaander^’. (Repro-  duct"
OV_1928,1928,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,ASCHE,,,inscriptie,True,True,AFDEELING BALANGNIPASCHE,inscriptie,ASCHE,AFDEELING BALANGNIPASCHE,78,"even. Goed onderhouden.      OUDHEIUKUNDIG VERSLAG, EERSTE EN TWEEDE KWARTAAL 1998 117    LLlleratuur.   V. I. van de Wall. Rapport voorl. onderzoek enz, enz. Oudheidk. Verslag   Derde en Vierde Kwartaal 1928, 1929. Biz. 112.   IX.   OMGEVING VAN DE HOOFDPLAATS BENTENG.   1, Klok te Bontobangoen.   Hangt in bet omamentshuis van het district, vermoedelijk afkomstig van het  blokhuis Defensie. Brons, fraai gemodelleerd, zonder inscriptie.   Lilleraluur.   Als boven.   X.   ONDERAFDEELING BALANGNIPASCHE EN BINOEANGSCHE   BENEDENLANDEN.   HOOFDPLAATS BALANGNIPA.   1. Fort Balangnipa.   Uit de tweede helft der vorige eeuw. In den poortdoorgang een opschrift:  1864 — 1868. De gebouwen in de binnenruimte zijn bewoond, maar voor de verdediging  doet het fort geen dienst meer. Vrij goed onderhouden"
OV_1928,1928,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,beeld  voor,True,True,Residentie Soerabaja,beeld  voor,asche,Residentie Soerabaja,102,"nummer leidde deze studie tot een behandeling van V7inter’s vertaling der Manik  Maja Padalangan in het tgdschrift voor Nederlands-IndiS (1843). Welke gevolgen  deze studie heeft gehad voor het verkenningswerk, zoowel wat het toekomstbeeld  voor dit werk der vereeniging, waarover als het ware een sluier werd opgelicht,  als wat de intensiveering van dit onderzoek betreft, moge reeds uit het Eerste Deel  van dit verslag gebleken zqn.   Globale verkenningen werden gehouden in Toeban, de Soerabajasche Noord-  kustdistricten, Babad, Ngimbang, Kabooh, Lamongan, Kemlagi, Kedamejan, Goe-  moelan, Drioredjo, Bangsri en den geheelen omtrek van het Beneden-Brantasbekken,  benevens het Djombangsche, Soerawana, Tegowangi en Kediri. Eerlang zuUen het  Blitarsche en het Malangsche aan de beurt moeten ko"
OV_1928,1928,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,Lamongan,,,beeld  voor,True,True,Residentie Soerabaja,beeld  voor,Lamongan,Residentie Soerabaja,102,"nter’s vertaling der Manik  Maja Padalangan in het tgdschrift voor Nederlands-IndiS (1843). Welke gevolgen  deze studie heeft gehad voor het verkenningswerk, zoowel wat het toekomstbeeld  voor dit werk der vereeniging, waarover als het ware een sluier werd opgelicht,  als wat de intensiveering van dit onderzoek betreft, moge reeds uit het Eerste Deel  van dit verslag gebleken zqn.   Globale verkenningen werden gehouden in Toeban, de Soerabajasche Noord-  kustdistricten, Babad, Ngimbang, Kabooh, Lamongan, Kemlagi, Kedamejan, Goe-  moelan, Drioredjo, Bangsri en den geheelen omtrek van het Beneden-Brantasbekken,  benevens het Djombangsche, Soerawana, Tegowangi en Kediri. Eerlang zuUen het  Blitarsche en het Malangsche aan de beurt moeten komen.   M.eer gedetailleerde opnamen volgden in enkele"
